t,qps,read_qps,write_qps,block_lookups,block_hits,hit_ratio,read_p50_us,read_p95_us,read_p99_us,write_p99_us,compactions_running,compactions_done,flushes_done,trivial_moves,cache_live_mb,cache_stale_mb,stale_ids,sst_files,cache_charge_mb
180,40033,36030,4003,35057,31619,0.90193,4,13,21,39,0,0,0,0,127.97,0.13,1,115,127.97
181,40205,36185,4020,51265,36060,0.70340,4,12,22,3200,1,2,1,0,127.98,0.48,5,125,127.98
182,40367,36332,4035,113546,41641,0.36673,4,14,25,3648,0,8,0,0,127.98,0.07,3,118,127.98
183,40297,36264,4033,35980,26721,0.74266,4,12,22,35,0,0,0,0,127.98,0.03,1,117,127.98
184,40062,36057,4005,35741,31272,0.87496,4,12,20,35,0,0,0,0,127.97,0.04,5,117,127.97
185,40197,36177,4020,42017,30699,0.73063,4,12,21,816,0,1,0,0,127.97,0.00,0,116,127.97
186,40347,36312,4035,35972,30576,0.84999,4,12,20,50,0,0,0,0,127.97,0.02,1,116,127.97
187,40120,36108,4012,35670,29852,0.83689,4,11,20,36,0,0,0,0,127.97,0.09,3,116,127.97
188,40109,36099,4010,35660,29719,0.83340,4,12,21,41,0,0,0,0,127.97,0.00,0,116,127.97
189,40189,36170,4019,35694,28522,0.79907,5,12,22,40,0,0,0,0,127.97,0.04,1,116,127.97
190,40186,36168,4018,35723,28955,0.81054,5,13,23,39,0,0,0,0,127.97,0.00,0,116,127.97
191,40170,36151,4019,35602,29243,0.82139,4,13,23,39,0,0,0,0,127.97,0.00,0,116,127.97
192,40342,36309,4033,35671,30541,0.85619,4,12,21,38,0,0,0,0,127.97,0.00,0,116,127.97
193,40392,36352,4040,35463,32037,0.90339,4,12,21,36,0,0,0,0,127.97,0.00,0,116,127.97
194,40025,36023,4002,34944,31053,0.88865,4,12,20,41,0,0,0,0,127.97,0.00,1,116,127.97
195,40379,36341,4038,47604,34865,0.73240,4,12,21,3008,1,1,1,0,127.98,0.02,2,127,127.98
196,40089,36078,4011,113989,46678,0.40950,4,14,23,3456,1,8,0,0,127.98,0.25,2,119,127.98
197,40326,36296,4030,49291,28703,0.58232,4,13,21,3008,0,2,0,0,127.97,0.02,1,117,127.97
